market_name,home_team,away_team,player_name,line,over_price,over_agency,under_price,under_agency,match,margin
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.29,Pinnacle,1.7,Neds,Detroit Red Wings v Minnesota Wild,-2.491651682507068
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.29,Pinnacle,1.68,Bet365,Detroit Red Wings v Minnesota Wild,-3.1919317945518833
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.757,Pinnacle,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-4.534243976475061
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.1,Bet365,1.751,Pinnacle,New Jersey Devils v Dallas Stars,-4.729270348916259
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.751,Pinnacle,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-4.729270348916259
Player Shots on Goal,Florida Panthers,Seattle Kraken,Sam Reinhart,2.5,1.917,Pinnacle,1.9,Pinnacle,Florida Panthers v Seattle Kraken,-4.796419844603683
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jiri Kulich,1.5,1.64,Neds,2.28,Bet365,Buffalo Sabres v New York Rangers,-4.835258878904591
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Darnell Nurse,1.5,1.64,Neds,2.28,Bet365,Philadelphia Flyers v Edmonton Oilers,-4.835258878904591
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.775,Pinnacle,2.06,Pinnacle,Boston Bruins v Anaheim Ducks,-4.881717489402426
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Lucas Raymond,2.5,2.05,Bet365,1.781,Pinnacle,Detroit Red Wings v Minnesota Wild,-4.928719135591142
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.751,Pinnacle,2.09,Pinnacle,Detroit Red Wings v Minnesota Wild,-4.957112682021769
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.09,Pinnacle,1.751,Pinnacle,New Jersey Devils v Dallas Stars,-4.957112682021769
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.588,Pinnacle,2.38,Pinnacle,Detroit Red Wings v Minnesota Wild,-4.989098914124845
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.757,Pinnacle,2.08,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-4.992119434350517
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Alex DeBrincat,2.5,1.793,Pinnacle,2.03,Pinnacle,Detroit Red Wings v Minnesota Wild,-5.033532154327602
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.775,Pinnacle,2.05,Bet365,Boston Bruins v Anaheim Ducks,-5.118515973892146
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.29,Pinnacle,1.625,Pinnacle,Detroit Red Wings v Minnesota Wild,-5.206583809203913
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Pavel Buchnevich,1.5,1.62,Neds,2.3,Bet365,St. Louis Blues v Winnipeg Jets,-5.206655931293613
Player Shots on Goal,Buffalo Sabres,New York Rangers,Mika Zibanejad,2.5,2.2,Bet365,1.671,Pinnacle,Buffalo Sabres v New York Rangers,-5.298950002720204
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Thomas Chabot,2.5,2.45,Bet365,1.55,Neds,Ottawa Senators v Montreal Canadiens,-5.332455562870297
Player Shots on Goal,Buffalo Sabres,New York Rangers,Artemi Panarin,3.5,2.45,Bet365,1.55,Neds,Buffalo Sabres v New York Rangers,-5.332455562870297
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Troy Terry,1.5,1.55,Neds,2.45,Bet365,Boston Bruins v Anaheim Ducks,-5.332455562870297
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Jack Eichel,2.5,1.55,Neds,2.45,Bet365,Vegas Golden Knights v Vancouver Canucks,-5.332455562870297
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Zach Werenski,3.5,2.2,Bet365,1.67,Neds,Columbus Blue Jackets v Chicago Blackhawks,-5.334784975503548
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Tomas Hertl,2.5,2.2,Bet365,1.67,Neds,Vegas Golden Knights v Vancouver Canucks,-5.334784975503548
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Rickard Rakell,2.5,2.2,Bet365,1.67,Neds,Pittsburgh Penguins v Washington Capitals,-5.334784975503548
Player Shots on Goal,Buffalo Sabres,New York Rangers,Mika Zibanejad,2.5,2.2,Bet365,1.67,Neds,Buffalo Sabres v New York Rangers,-5.334784975503548
Player Shots on Goal,Buffalo Sabres,New York Rangers,Adam Fox,1.5,1.67,Neds,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.334784975503548
Player Shots on Goal,Buffalo Sabres,New York Rangers,Dylan Cozens,1.5,1.67,Neds,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.334784975503548
Player Shots on Goal,New Jersey Devils,Dallas Stars,Logan Stankoven,1.5,1.67,Neds,2.2,Bet365,New Jersey Devils v Dallas Stars,-5.334784975503548
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.15,Bet365,1.7,Neds,Detroit Red Wings v Minnesota Wild,-5.335157318741457
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Erik Karlsson,2.5,2.15,Bet365,1.7,Neds,Pittsburgh Penguins v Washington Capitals,-5.335157318741457
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Frank Vatrano,2.5,1.7,Neds,2.15,Bet365,Boston Bruins v Anaheim Ducks,-5.335157318741457
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Trevor Zegras,1.5,1.7,Neds,2.15,Bet365,Boston Bruins v Anaheim Ducks,-5.335157318741457
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Aliaksei Protas,1.5,1.7,Neds,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-5.335157318741457
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Michael Bunting,1.5,1.7,Neds,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-5.335157318741457
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Jackson Blake,1.5,1.7,Neds,2.15,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-5.335157318741457
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Cale Makar,2.5,1.588,Pinnacle,2.36,Pinnacle,Nashville Predators v Colorado Avalanche,-5.345173547367965
Player Shots on Goal,Buffalo Sabres,New York Rangers,Chris Kreider,1.5,1.512,Pinnacle,2.55,Pinnacle,Buffalo Sabres v New York Rangers,-5.353252412075937
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Leon Draisaitl,2.5,1.5699999999999998,Neds,2.4,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.360934182590249
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Brock Boeser,1.5,1.5699999999999998,Neds,2.4,Bet365,Vegas Golden Knights v Vancouver Canucks,-5.360934182590249
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Dmitri Voronkov,2.5,2.25,Bet365,1.641,Pinnacle,Columbus Blue Jackets v Chicago Blackhawks,-5.382896607759502
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Patrik Laine,1.5,1.641,Pinnacle,2.25,Bet365,Ottawa Senators v Montreal Canadiens,-5.382896607759502
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Kris Letang,1.5,1.641,Pinnacle,2.25,Bet365,Pittsburgh Penguins v Washington Capitals,-5.382896607759502
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Darnell Nurse,1.5,1.625,Pinnacle,2.28,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.3981106612685625
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Dmitri Voronkov,2.5,2.25,Bet365,1.64,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-5.4200542005419905
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Patrik Laine,1.5,1.64,Bet365,2.25,Bet365,Ottawa Senators v Montreal Canadiens,-5.4200542005419905
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Mattias Ekholm,1.5,1.64,Bet365,2.25,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.4200542005419905
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Owen Tippett,2.5,2.25,Bet365,1.64,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.4200542005419905
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Kris Letang,1.5,1.64,Bet365,2.25,Bet365,Pittsburgh Penguins v Washington Capitals,-5.4200542005419905
Player Shots on Goal,Florida Panthers,Seattle Kraken,Brandon Montour,2.5,2.25,Bet365,1.64,Bet365,Florida Panthers v Seattle Kraken,-5.4200542005419905
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.1,Bet365,1.73,Neds,New Jersey Devils v Dallas Stars,-5.422515827140106
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Joel Eriksson Ek,2.5,1.73,Neds,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-5.422515827140106
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.73,Neds,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-5.422515827140106
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.73,Neds,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.422515827140106
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Martin Necas,2.5,1.555,Pinnacle,2.43,Pinnacle,Nashville Predators v Colorado Avalanche,-5.460945046511312
Player Shots on Goal,New Jersey Devils,Dallas Stars,Logan Stankoven,1.5,1.666,Pinnacle,2.2,Bet365,New Jersey Devils v Dallas Stars,-5.478555058386991
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.588,Pinnacle,2.35,Bet365,Detroit Red Wings v Minnesota Wild,-5.5254836807974606
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Erik Karlsson,2.5,2.15,Bet365,1.694,Pinnacle,Pittsburgh Penguins v Washington Capitals,-5.543505120672143
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Aliaksei Protas,1.5,1.694,Pinnacle,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-5.543505120672143
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jiri Kulich,1.5,1.621,Pinnacle,2.28,Bet365,Buffalo Sabres v New York Rangers,-5.54996374341159
Player Shots on Goal,Florida Panthers,Seattle Kraken,Brandon Montour,2.5,2.25,Bet365,1.636,Pinnacle,Florida Panthers v Seattle Kraken,-5.569138820972563
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Nicholas Suzuki,1.5,1.62,Bet365,2.28,Bet365,Ottawa Senators v Montreal Canadiens,-5.588044184535423
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Darnell Nurse,1.5,1.62,Bet365,2.28,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.588044184535423
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jason Zucker,1.5,1.62,Bet365,2.28,Bet365,Buffalo Sabres v New York Rangers,-5.588044184535423
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jiri Kulich,1.5,1.62,Bet365,2.28,Bet365,Buffalo Sabres v New York Rangers,-5.588044184535423
Player Shots on Goal,Florida Panthers,Seattle Kraken,Jaden Schwartz,1.5,1.62,Bet365,2.28,Bet365,Florida Panthers v Seattle Kraken,-5.588044184535423
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Andrei Svechnikov,2.5,2.28,Bet365,1.62,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-5.588044184535423
Player Shots on Goal,Buffalo Sabres,New York Rangers,Dylan Cozens,1.5,1.662,Pinnacle,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.623017175363754
Player Shots on Goal,Buffalo Sabres,New York Rangers,Alexis Lafreniere,1.5,1.609,Pinnacle,2.3,Bet365,Buffalo Sabres v New York Rangers,-5.628664847191089
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.73,Neds,2.09,Pinnacle,Detroit Red Wings v Minnesota Wild,-5.6503581602456165
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.09,Pinnacle,1.73,Neds,New Jersey Devils v Dallas Stars,-5.6503581602456165
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Martin Necas,2.5,1.55,Bet365,2.43,Pinnacle,Nashville Predators v Colorado Avalanche,-5.668392406743661
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.75,Neds,2.06,Pinnacle,Boston Bruins v Anaheim Ducks,-5.68654646324549
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Patrick Kane,2.5,2.2,Bet365,1.66,Bet365,Detroit Red Wings v Minnesota Wild,-5.6955093099671394
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Zach Werenski,3.5,2.2,Bet365,1.66,Bet365,Columbus Blue Jackets v Chicago Blackhawks,-5.6955093099671394
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Tomas Hertl,2.5,2.2,Bet365,1.66,Bet365,Vegas Golden Knights v Vancouver Canucks,-5.6955093099671394
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Alexander Ovechkin,3.5,2.2,Bet365,1.66,Bet365,Pittsburgh Penguins v Washington Capitals,-5.6955093099671394
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Rickard Rakell,2.5,2.2,Bet365,1.66,Bet365,Pittsburgh Penguins v Washington Capitals,-5.6955093099671394
Player Shots on Goal,Buffalo Sabres,New York Rangers,Adam Fox,1.5,1.66,Bet365,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.6955093099671394
Player Shots on Goal,Buffalo Sabres,New York Rangers,Dylan Cozens,1.5,1.66,Bet365,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.6955093099671394
Player Shots on Goal,Buffalo Sabres,New York Rangers,Mika Zibanejad,2.5,2.2,Bet365,1.66,Bet365,Buffalo Sabres v New York Rangers,-5.6955093099671394
Player Shots on Goal,New Jersey Devils,Dallas Stars,Logan Stankoven,1.5,1.66,Bet365,2.2,Bet365,New Jersey Devils v Dallas Stars,-5.6955093099671394
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.57,Bet365,2.38,Pinnacle,Detroit Red Wings v Minnesota Wild,-5.7110742386126345
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Moritz Seider,1.5,1.5699999999999998,Neds,2.38,Pinnacle,Detroit Red Wings v Minnesota Wild,-5.711074238612657
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Mattias Ekholm,1.5,1.632,Pinnacle,2.25,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.718954248366015
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Alex DeBrincat,2.5,1.793,Pinnacle,2,Bet365,Detroit Red Wings v Minnesota Wild,-5.772448410485209
Player Shots on Goal,Buffalo Sabres,New York Rangers,Alex Tuch,2.5,2.5,Bet365,1.52,Neds,Buffalo Sabres v New York Rangers,-5.789473684210522
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jack Hughes,3.5,2.1,Bet365,1.719,Pinnacle,New Jersey Devils v Dallas Stars,-5.792404221723579
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Joel Eriksson Ek,2.5,1.719,Pinnacle,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-5.792404221723579
Player Shots on Goal,New Jersey Devils,Dallas Stars,Matt Duchene,1.5,1.719,Pinnacle,2.1,Bet365,New Jersey Devils v Dallas Stars,-5.792404221723579
Player Shots on Goal,Columbus Blue Jackets,Chicago Blackhawks,Zach Werenski,3.5,2.2,Bet365,1.657,Pinnacle,Columbus Blue Jackets v Chicago Blackhawks,-5.804575629560538
Player Shots on Goal,Vegas Golden Knights,Vancouver Canucks,Tomas Hertl,2.5,2.2,Bet365,1.657,Pinnacle,Vegas Golden Knights v Vancouver Canucks,-5.804575629560538
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Rickard Rakell,2.5,2.2,Bet365,1.657,Pinnacle,Pittsburgh Penguins v Washington Capitals,-5.804575629560538
Player Shots on Goal,Buffalo Sabres,New York Rangers,Adam Fox,1.5,1.657,Pinnacle,2.2,Bet365,Buffalo Sabres v New York Rangers,-5.804575629560538
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Bryan Rust,2.5,2.35,Bet365,1.58,Neds,Pittsburgh Penguins v Washington Capitals,-5.84433072986803
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Mark Scheifele,1.5,1.58,Neds,2.35,Bet365,St. Louis Blues v Winnipeg Jets,-5.84433072986803
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Owen Tippett,2.5,2.25,Bet365,1.628,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-5.8695058695058755
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.73,Neds,2.08,Pinnacle,Philadelphia Flyers v Edmonton Oilers,-5.880391285015563
Player Shots on Goal,Buffalo Sabres,New York Rangers,Chris Kreider,1.5,1.5,Bet365,2.55,Pinnacle,Buffalo Sabres v New York Rangers,-5.882352941176472
Player Shots on Goal,Buffalo Sabres,New York Rangers,Owen Power,1.5,1.751,Pinnacle,2.05,Bet365,Buffalo Sabres v New York Rangers,-5.8907105347467015
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Frank Vatrano,2.5,1.684,Pinnacle,2.15,Bet365,Boston Bruins v Anaheim Ducks,-5.894050709827092
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Trevor Zegras,1.5,1.684,Pinnacle,2.15,Bet365,Boston Bruins v Anaheim Ducks,-5.894050709827092
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Michael Bunting,1.5,1.684,Pinnacle,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-5.894050709827092
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Lucas Raymond,2.5,2.05,Bet365,1.75,Neds,Detroit Red Wings v Minnesota Wild,-5.923344947735187
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Brayden Schenn,1.5,2.05,Bet365,1.75,Neds,St. Louis Blues v Winnipeg Jets,-5.923344947735187
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.75,Neds,2.05,Bet365,Boston Bruins v Anaheim Ducks,-5.923344947735187
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jack Quinn,1.5,1.75,Neds,2.05,Bet365,Buffalo Sabres v New York Rangers,-5.923344947735187
Player Shots on Goal,Buffalo Sabres,New York Rangers,Owen Power,1.5,1.75,Neds,2.05,Bet365,Buffalo Sabres v New York Rangers,-5.923344947735187
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Cole Perfetti,1.5,1.75,Neds,2.05,Bet365,St. Louis Blues v Winnipeg Jets,-5.923344947735187
Player Shots on Goal,Florida Panthers,Seattle Kraken,Sam Reinhart,2.5,1.917,Pinnacle,1.86,Bet365,Florida Panthers v Seattle Kraken,-5.928281757450327
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Gabriel Vilardi,1.5,1.714,Pinnacle,2.1,Bet365,St. Louis Blues v Winnipeg Jets,-5.962104795243661
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Mikko Rantanen,2.5,1.714,Pinnacle,2.1,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-5.962104795243661
Player Shots on Goal,Nashville Predators,Colorado Avalanche,Martin Necas,2.5,1.555,Pinnacle,2.4,Bet365,Nashville Predators v Colorado Avalanche,-5.975348338692399
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Claude Giroux,1.5,1.6,Bet365,2.3,Bet365,Ottawa Senators v Montreal Canadiens,-5.978260869565233
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Drake Batherson,2.5,2.3,Bet365,1.6,Bet365,Ottawa Senators v Montreal Canadiens,-5.978260869565233
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Pavel Buchnevich,1.5,1.6,Bet365,2.3,Bet365,St. Louis Blues v Winnipeg Jets,-5.978260869565233
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Connor McDavid,2.5,1.6,Bet365,2.3,Bet365,Philadelphia Flyers v Edmonton Oilers,-5.978260869565233
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,John Carlson,1.5,1.6,Bet365,2.3,Bet365,Pittsburgh Penguins v Washington Capitals,-5.978260869565233
Player Shots on Goal,Buffalo Sabres,New York Rangers,Alexis Lafreniere,1.5,1.6,Bet365,2.3,Bet365,Buffalo Sabres v New York Rangers,-5.978260869565233
Player Shots on Goal,Buffalo Sabres,New York Rangers,JJ Peterka,2.5,2.3,Bet365,1.6,Bet365,Buffalo Sabres v New York Rangers,-5.978260869565233
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Andrei Svechnikov,2.5,2.28,Bet365,1.609,Pinnacle,Toronto Maple Leafs v Carolina Hurricanes,-6.010053100432877
Player Shots on Goal,Buffalo Sabres,New York Rangers,Jason Zucker,1.5,1.609,Pinnacle,2.28,Bet365,Buffalo Sabres v New York Rangers,-6.010053100432877
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Jackson LaCombe,1.5,1.74,Bet365,2.06,Pinnacle,Boston Bruins v Anaheim Ducks,-6.0149536882044385
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Dylan Larkin,3.5,2.15,Bet365,1.68,Bet365,Detroit Red Wings v Minnesota Wild,-6.035437430786272
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Aliaksei Protas,1.5,1.68,Bet365,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-6.035437430786272
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Dylan Strome,1.5,1.68,Bet365,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-6.035437430786272
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Erik Karlsson,2.5,2.15,Bet365,1.68,Bet365,Pittsburgh Penguins v Washington Capitals,-6.035437430786272
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Michael Bunting,1.5,1.68,Bet365,2.15,Bet365,Pittsburgh Penguins v Washington Capitals,-6.035437430786272
Player Shots on Goal,Boston Bruins,Anaheim Ducks,David Pastrnak,4.5,2.15,Bet365,1.68,Bet365,Boston Bruins v Anaheim Ducks,-6.035437430786272
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Frank Vatrano,2.5,1.68,Bet365,2.15,Bet365,Boston Bruins v Anaheim Ducks,-6.035437430786272
Player Shots on Goal,Boston Bruins,Anaheim Ducks,Trevor Zegras,1.5,1.68,Bet365,2.15,Bet365,Boston Bruins v Anaheim Ducks,-6.035437430786272
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Jackson Blake,1.5,1.68,Bet365,2.15,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.035437430786272
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Brayden Schenn,1.5,2.05,Bet365,1.746,Pinnacle,St. Louis Blues v Winnipeg Jets,-6.054256418852844
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Pavel Buchnevich,1.5,1.598,Pinnacle,2.3,Bet365,St. Louis Blues v Winnipeg Jets,-6.056483648038302
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Patrick Kane,2.5,2.2,Bet365,1.65,Neds,Detroit Red Wings v Minnesota Wild,-6.060606060606055
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Alex DeBrincat,2.5,1.76,Bet365,2.03,Pinnacle,Detroit Red Wings v Minnesota Wild,-6.079265562024183
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Patrick Kane,2.5,2.2,Bet365,1.649,Pinnacle,Detroit Red Wings v Minnesota Wild,-6.097359281106995
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Joel Eriksson Ek,2.5,1.71,Bet365,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-6.098579782790292
Player Shots on Goal,Detroit Red Wings,Minnesota Wild,Vladimir Tarasenko,1.5,1.71,Bet365,2.1,Bet365,Detroit Red Wings v Minnesota Wild,-6.098579782790292
Player Shots on Goal,Ottawa Senators,Montreal Canadiens,Mike Matheson,1.5,1.71,Bet365,2.1,Bet365,Ottawa Senators v Montreal Canadiens,-6.098579782790292
Player Shots on Goal,St. Louis Blues,Winnipeg Jets,Gabriel Vilardi,1.5,1.71,Bet365,2.1,Bet365,St. Louis Blues v Winnipeg Jets,-6.098579782790292
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Ryan Nugent-Hopkins,1.5,1.71,Bet365,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.098579782790292
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Scott Laughton,1.5,1.71,Bet365,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.098579782790292
Player Shots on Goal,Pittsburgh Penguins,Washington Capitals,Pierre-Luc Dubois,1.5,1.71,Bet365,2.1,Bet365,Pittsburgh Penguins v Washington Capitals,-6.098579782790292
Player Shots on Goal,New Jersey Devils,Dallas Stars,Dougie Hamilton,2.5,2.1,Bet365,1.71,Bet365,New Jersey Devils v Dallas Stars,-6.098579782790292
Player Shots on Goal,New Jersey Devils,Dallas Stars,Jack Hughes,3.5,2.1,Bet365,1.71,Bet365,New Jersey Devils v Dallas Stars,-6.098579782790292
Player Shots on Goal,New Jersey Devils,Dallas Stars,Mason Marchment,1.5,1.71,Bet365,2.1,Bet365,New Jersey Devils v Dallas Stars,-6.098579782790292
Player Shots on Goal,New Jersey Devils,Dallas Stars,Matt Duchene,1.5,1.71,Bet365,2.1,Bet365,New Jersey Devils v Dallas Stars,-6.098579782790292
Player Shots on Goal,Florida Panthers,Seattle Kraken,Aleksander Barkov,2.5,2.1,Bet365,1.71,Bet365,Florida Panthers v Seattle Kraken,-6.098579782790292
Player Shots on Goal,Toronto Maple Leafs,Carolina Hurricanes,Mikko Rantanen,2.5,1.71,Bet365,2.1,Bet365,Toronto Maple Leafs v Carolina Hurricanes,-6.098579782790292
Player Shots on Goal,Florida Panthers,Seattle Kraken,Sam Reinhart,2.5,1.87,Neds,1.9,Pinnacle,Florida Panthers v Seattle Kraken,-6.107514776245404
Player Shots on Goal,Florida Panthers,Seattle Kraken,Jaden Schwartz,1.5,1.606,Pinnacle,2.28,Bet365,Florida Panthers v Seattle Kraken,-6.126149745472009
Player Shots on Goal,Florida Panthers,Seattle Kraken,Aleksander Barkov,2.5,2.1,Bet365,1.709,Pinnacle,Florida Panthers v Seattle Kraken,-6.132798350469493
Player Shots on Goal,Philadelphia Flyers,Edmonton Oilers,Ryan Nugent-Hopkins,1.5,1.709,Pinnacle,2.1,Bet365,Philadelphia Flyers v Edmonton Oilers,-6.132798350469493
Player Shots on Goal,Buffalo Sabres,New York Rangers,Chris Kreider,1.5,1.512,Pinnacle,2.5,Bet365,Buffalo Sabres v New York Rangers,-6.137566137566131
