id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1603971391,Under,59,4724087786,1.952,0.5,Mikael Granlund (Points),Dallas Stars,Columbus Blue Jackets
1603971378,Over,58,4724087777,1.709,0.5,Matt Duchene (Points),Dallas Stars,Columbus Blue Jackets
1603971379,Under,59,4724087778,2.06,0.5,Matt Duchene (Points),Dallas Stars,Columbus Blue Jackets
1603971366,Over,58,4724174730,1.9,0.5,Jamie Benn (Points),Dallas Stars,Columbus Blue Jackets
1603971367,Under,59,4724174731,1.833,0.5,Jamie Benn (Points),Dallas Stars,Columbus Blue Jackets
1603971424,Under,59,4724087824,2.17,0.5,Roope Hintz (Points),Dallas Stars,Columbus Blue Jackets
1603971423,Over,58,4724087823,1.625,0.5,Roope Hintz (Points),Dallas Stars,Columbus Blue Jackets
1603971411,Over,58,4724087815,2.54,0.5,Evgenii Dadonov (Points),Dallas Stars,Columbus Blue Jackets
1603971412,Under,59,4724087816,1.537,0.5,Evgenii Dadonov (Points),Dallas Stars,Columbus Blue Jackets
1603971402,Over,58,4724087809,1.684,0.5,Zach Werenski (Points),Dallas Stars,Columbus Blue Jackets
1603971403,Under,59,4724087810,2.24,0.5,Zach Werenski (Points),Dallas Stars,Columbus Blue Jackets
1603971447,Over,58,4724087839,1.84,0.5,Thomas Harley (Points),Dallas Stars,Columbus Blue Jackets
1603971448,Under,59,4724087840,1.9,0.5,Thomas Harley (Points),Dallas Stars,Columbus Blue Jackets
1603971435,Over,58,4724087831,1.48,0.5,Jason Robertson (Points),Dallas Stars,Columbus Blue Jackets
1603971436,Under,59,4724087832,2.5,0.5,Jason Robertson (Points),Dallas Stars,Columbus Blue Jackets
1603971609,Over,54,4724083319,1.621,0.5,J.T. Miller (Points),New York Rangers,Vegas Golden Knights
1603971610,Under,55,4724083320,2.16,0.5,J.T. Miller (Points),New York Rangers,Vegas Golden Knights
1603971597,Over,54,4724083311,1.847,0.5,Mika Zibanejad (Points),New York Rangers,Vegas Golden Knights
1603971598,Under,55,4724083312,1.884,0.5,Mika Zibanejad (Points),New York Rangers,Vegas Golden Knights
1603971585,Over,54,4724083301,1.769,0.5,Vincent Trocheck (Points),New York Rangers,Vegas Golden Knights
1603971586,Under,55,4724083302,1.97,0.5,Vincent Trocheck (Points),New York Rangers,Vegas Golden Knights
1603971639,Over,54,4724083339,2.16,0.5,Ivan Barbashev (Points),New York Rangers,Vegas Golden Knights
1603971640,Under,55,4724083340,1.636,0.5,Ivan Barbashev (Points),New York Rangers,Vegas Golden Knights
1603971630,Over,54,4724083333,1.847,0.5,Shea Theodore (Points),New York Rangers,Vegas Golden Knights
1603971631,Under,55,4724083334,1.877,0.5,Shea Theodore (Points),New York Rangers,Vegas Golden Knights
1603971621,Over,54,4724089511,1.606,0.5,Tomas Hertl (Points),New York Rangers,Vegas Golden Knights
1603971622,Under,55,4724089512,2.2,0.5,Tomas Hertl (Points),New York Rangers,Vegas Golden Knights
1603971675,Over,54,4724083376,1.833,0.5,Adam Fox (Points),New York Rangers,Vegas Golden Knights
1603971676,Under,55,4724083377,1.9,0.5,Adam Fox (Points),New York Rangers,Vegas Golden Knights
1603971666,Over,54,4724175540,1.45,0.5,Artemi Panarin (Points),New York Rangers,Vegas Golden Knights
1603971667,Under,55,4724175541,2.77,0.5,Artemi Panarin (Points),New York Rangers,Vegas Golden Knights
1603971654,Over,54,4724083362,2.55,1.5,Jack Eichel (Points),New York Rangers,Vegas Golden Knights
1603971655,Under,55,4724083363,1.458,1.5,Jack Eichel (Points),New York Rangers,Vegas Golden Knights
1603971705,Over,54,4724185476,2.0,0.5,Alexis Lafreniere (Points),New York Rangers,Vegas Golden Knights
1603971706,Under,55,4724185477,1.847,0.5,Alexis Lafreniere (Points),New York Rangers,Vegas Golden Knights
1603971693,Over,54,4724181363,1.917,0.5,Pavel Dorofeyev (Points),New York Rangers,Vegas Golden Knights
1603971694,Under,55,4724181364,1.813,0.5,Pavel Dorofeyev (Points),New York Rangers,Vegas Golden Knights
1603974940,Over,56,4724102033,1.408,0.5,Matthew Tkachuk (Points),Florida Panthers,New York Islanders
1603974941,Under,57,4724102034,2.71,0.5,Matthew Tkachuk (Points),Florida Panthers,New York Islanders
1603974814,Over,56,4724117884,1.729,0.5,Brock Nelson (Points),Florida Panthers,New York Islanders
1603974815,Under,57,4724117885,2.02,0.5,Brock Nelson (Points),Florida Panthers,New York Islanders
1603974802,Over,56,4724128015,1.909,0.5,Anders Lee (Points),Florida Panthers,New York Islanders
1603974803,Under,57,4724128016,1.826,0.5,Anders Lee (Points),Florida Panthers,New York Islanders
1603974916,Over,56,4724171471,1.606,0.5,Carter Verhaeghe (Points),Florida Panthers,New York Islanders
1603974917,Under,57,4724171472,2.2,0.5,Carter Verhaeghe (Points),Florida Panthers,New York Islanders
1603974841,Over,56,4724128025,1.684,0.5,Bo Horvat (Points),Florida Panthers,New York Islanders
1603974842,Under,57,4724128026,2.09,0.5,Bo Horvat (Points),Florida Panthers,New York Islanders
1603974961,Over,56,4724102043,2.08,0.5,Anton Lundell (Points),Florida Panthers,New York Islanders
1603974962,Under,57,4724102044,1.694,0.5,Anton Lundell (Points),Florida Panthers,New York Islanders
1603974829,Over,56,4724101929,1.406,0.5,Aleksander Barkov (Points),Florida Panthers,New York Islanders
1603974830,Under,57,4724101930,2.72,0.5,Aleksander Barkov (Points),Florida Panthers,New York Islanders
1603974874,Over,56,4724101961,1.763,0.5,Sam Bennett (Points),Florida Panthers,New York Islanders
1603974875,Under,57,4724101962,1.99,0.5,Sam Bennett (Points),Florida Panthers,New York Islanders
1603974862,Over,56,4724101953,1.434,0.5,Sam Reinhart (Points),Florida Panthers,New York Islanders
1603974863,Under,57,4724101954,2.65,0.5,Sam Reinhart (Points),Florida Panthers,New York Islanders
1603974850,Over,56,4724117203,1.97,0.5,Aaron Ekblad (Points),Florida Panthers,New York Islanders
1603974851,Under,57,4724117204,1.775,0.5,Aaron Ekblad (Points),Florida Panthers,New York Islanders
1603974904,Over,56,4724102009,2.65,0.5,Gustav Forsling (Points),Florida Panthers,New York Islanders
1603974905,Under,57,4724102010,1.418,0.5,Gustav Forsling (Points),Florida Panthers,New York Islanders
1603974895,Over,56,4724102003,2.35,0.5,Evan Rodrigues (Points),Florida Panthers,New York Islanders
1603974896,Under,57,4724102004,1.54,0.5,Evan Rodrigues (Points),Florida Panthers,New York Islanders
1603974883,Over,56,4724117904,2.25,0.5,Tony DeAngelo (Points),Florida Panthers,New York Islanders
1603974884,Under,57,4724117905,1.588,0.5,Tony DeAngelo (Points),Florida Panthers,New York Islanders
1603993524,Over,58,4724087801,2.06,0.5,Mason Marchment (Points),Dallas Stars,Columbus Blue Jackets
1603993525,Under,59,4724087802,1.709,0.5,Mason Marchment (Points),Dallas Stars,Columbus Blue Jackets
1603993668,Over,56,4724117938,2.18,0.5,Kyle Palmieri (Points),Florida Panthers,New York Islanders
1603993669,Under,57,4724117939,1.632,0.5,Kyle Palmieri (Points),Florida Panthers,New York Islanders
1603993691,Over,56,4724175207,2.85,0.5,Jean-Gabriel Pageau (Points),Florida Panthers,New York Islanders
1603993692,Under,57,4724175208,1.37,0.5,Jean-Gabriel Pageau (Points),Florida Panthers,New York Islanders
1603993679,Over,56,4724141213,2.55,0.5,Simon Holmstrom (Points),Florida Panthers,New York Islanders
1603993680,Under,57,4724141214,1.46,0.5,Simon Holmstrom (Points),Florida Panthers,New York Islanders
