id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1605931689,Under,29,4814660283,1.139,0.5,Phillip Danault (Goals),Los Angeles Kings,New York Islanders
1605931680,Under,29,4814276306,1.139,0.5,Jean-Gabriel Pageau (Goals),Los Angeles Kings,New York Islanders
1605931679,Over,28,4814276305,4.61,0.5,Jean-Gabriel Pageau (Goals),Los Angeles Kings,New York Islanders
1605931670,Over,28,4814276281,3.52,0.5,Anders Lee (Goals),Los Angeles Kings,New York Islanders
1605931671,Under,29,4814276282,1.243,0.5,Anders Lee (Goals),Los Angeles Kings,New York Islanders
1605931658,Over,28,4814276249,3.43,0.5,Kyle Palmieri (Goals),Los Angeles Kings,New York Islanders
1605931659,Under,29,4814276250,1.256,0.5,Kyle Palmieri (Goals),Los Angeles Kings,New York Islanders
1605931769,Over,28,4814276572,4.42,0.5,Simon Holmstrom (Goals),Los Angeles Kings,New York Islanders
1605931770,Under,29,4814276573,1.152,0.5,Simon Holmstrom (Goals),Los Angeles Kings,New York Islanders
1605931751,Over,28,4814276518,4.03,0.5,Trevor Moore (Goals),Los Angeles Kings,New York Islanders
1605931752,Under,29,4814276519,1.185,0.5,Trevor Moore (Goals),Los Angeles Kings,New York Islanders
1605931739,Over,28,4814276487,3.65,0.5,Warren Foegele (Goals),Los Angeles Kings,New York Islanders
1605931740,Under,29,4814276489,1.226,0.5,Warren Foegele (Goals),Los Angeles Kings,New York Islanders
1605931727,Over,28,4814276456,2.68,0.5,Adrian Kempe (Goals),Los Angeles Kings,New York Islanders
1605931728,Under,29,4814276457,1.418,0.5,Adrian Kempe (Goals),Los Angeles Kings,New York Islanders
1605931715,Over,28,4814276420,2.77,0.5,Kevin Fiala (Goals),Los Angeles Kings,New York Islanders
1605931716,Under,29,4814276421,1.392,0.5,Kevin Fiala (Goals),Los Angeles Kings,New York Islanders
1605931584,Under,31,4814276003,1.173,0.5,Jakub Vrana (Goals),San Jose Sharks,Nashville Predators
1605931583,Over,30,4814276002,4.16,0.5,Jakub Vrana (Goals),San Jose Sharks,Nashville Predators
1605931562,Over,30,4814275947,2.29,0.5,Filip Forsberg (Goals),San Jose Sharks,Nashville Predators
1605931563,Under,31,4814275948,1.568,0.5,Filip Forsberg (Goals),San Jose Sharks,Nashville Predators
1605931541,Over,30,4814275860,2.94,0.5,Jonathan Marchessault (Goals),San Jose Sharks,Nashville Predators
1605931542,Under,31,4814275861,1.347,0.5,Jonathan Marchessault (Goals),San Jose Sharks,Nashville Predators
1605931529,Over,30,4814275828,2.78,0.5,Tyler Toffoli (Goals),San Jose Sharks,Nashville Predators
1605931530,Under,31,4814275829,1.389,0.5,Tyler Toffoli (Goals),San Jose Sharks,Nashville Predators
1605931640,Over,28,4814276165,4.15,0.5,Anze Kopitar (Goals),Los Angeles Kings,New York Islanders
1605931641,Under,29,4814276166,1.174,0.5,Anze Kopitar (Goals),Los Angeles Kings,New York Islanders
1605931631,Over,30,4814276131,2.63,0.5,Macklin Celebrini (Goals),San Jose Sharks,Nashville Predators
1605931632,Under,31,4814276132,1.434,0.5,Macklin Celebrini (Goals),San Jose Sharks,Nashville Predators
1605931619,Over,30,4814276103,3.64,0.5,Will Smith (Goals),San Jose Sharks,Nashville Predators
1605931620,Under,31,4814276104,1.227,0.5,Will Smith (Goals),San Jose Sharks,Nashville Predators
